name,mean_auc,sem_auc,subNo,auc,xvalIterReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s13,NaN,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s14,0.50984,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s15,0.50287,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s16,0.51904,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s17,0.52171,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s18,0.51007,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s19,0.51167,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s20,0.49543,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s21,0.48401,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s22,0.5103,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s23,0.50476,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s24,0.51742,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s25,0.51347,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__1__0__0__0_te1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50327,0.0035053,s26,0.51149,2,hit;cr,1;1;1;1;2;2;2;2,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;1;0;0;0,1;0;0;0;0;0
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s01,0.4746,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s03,NaN,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s04,0.49599,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s05,0.43074,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s06,0.55505,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s07,0.3865,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s08,0.41878,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s09,0.4405,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s10,0.29624,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s12,0.42871,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s13,NaN,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s14,0.69498,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s15,0.67693,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s16,0.45845,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s17,0.51524,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s18,0.36385,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s19,0.51352,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s20,0.55941,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s21,0.83327,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s22,0.44786,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s23,0.51032,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s24,0.38286,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s25,0.37918,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblAngMask_mel101714.mat,0.48968,0.023951,s26,0.44288,2,hit;cr,1;1;1;1;2;2;2;2,rblAngMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s01,0.52773,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s03,NaN,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s04,0.40393,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s05,0.44633,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s06,0.41758,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s07,0.52834,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s08,0.43789,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s09,0.44308,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s10,0.52264,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s12,0.46703,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s13,NaN,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s14,0.5227,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s15,0.68351,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s16,0.53647,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s17,0.62276,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s18,0.35088,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s19,0.50788,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s20,0.47118,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s21,0.47923,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s22,0.43994,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s23,0.3541,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s24,0.51124,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s25,0.25218,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirblSplMask_mel101714.mat,0.46809,0.01886,s26,0.33167,2,hit;cr,1;1;1;1;2;2;2;2,rblSplMask_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s01,0.50168,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s03,NaN,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s04,0.52648,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s05,0.49194,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s06,0.40391,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s07,0.46063,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s08,0.48333,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s09,0.33456,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s10,0.50979,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s12,0.50827,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s13,NaN,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s14,0.48462,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s15,0.56624,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s16,0.57279,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s17,0.55029,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s18,0.54931,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s19,0.53451,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s20,0.55507,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s21,0.56872,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
conds_hitVcr_trTe1_1_1_1_2_2_2_2_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirmtlMask_hipPhgAmg_mel101714.mat,0.50839,0.012167,s22,0.47589,2,hit;cr,1;1;1;1;2;2;2;2,rmtlMask_hipPhgAmg_mel101714.nii,10,0,,0;0;0;0;0;1,0;0;0;0;0;1
