name,mean_auc,sem_auc,subNo,auc,xvalIterReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.68,0.026881,s23,0.67512,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;1;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.68,0.026881,s24,0.75916,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;1;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.68,0.026881,s25,0.64981,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;1;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.68,0.026881,s26,0.8312,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;1;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s01,0.35323,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s03,0.71417,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s04,0.42922,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s05,0.38326,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s06,0.55346,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s07,0.51828,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s08,0.56161,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s09,0.63709,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s10,0.5862,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s12,0.54589,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s13,0.58787,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s14,0.54102,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s15,0.51045,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s16,0.4116,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s17,0.58539,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s18,0.65737,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s19,0.43107,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s20,0.49405,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s21,0.42593,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s22,0.42968,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s23,0.54228,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s24,0.58824,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s25,0.44122,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.5186,0.018602,s26,0.51778,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;1;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s01,0.7466,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s03,0.7827,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s04,0.66559,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s05,0.71087,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s06,0.79062,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s07,0.49398,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s08,0.90737,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s09,0.98844,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s10,0.87157,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s12,0.96441,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s13,0.79231,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s14,0.91428,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s15,0.85045,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s16,0.58835,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s17,0.88265,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s18,0.80614,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s19,0.96489,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s20,0.5681,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s21,0.8135,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s22,0.73471,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s23,0.8686,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s24,0.88205,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s25,0.71939,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW0___________0________0.33________0.34________0.33___________0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.80063,0.026386,s26,0.90755,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0.33;0.34;0.33;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s01,0.43122,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s03,0.46132,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s04,0.51616,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s05,0.70897,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s06,0.34537,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s07,0.63,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s08,0.60577,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s09,0.3976,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s10,0.48029,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s12,0.60462,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s13,0.50663,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s14,0.52773,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s15,0.56591,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s16,0.4413,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s17,0.44157,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s18,0.59815,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s19,0.37322,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s20,0.58826,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s21,0.50904,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s22,0.49617,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s23,0.42448,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s24,0.46676,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s25,0.45467,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe0_0_0_0_1_2_3_4_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.50654,0.018263,s26,0.58182,2,hit;cr,0;0;0;0;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm,10,0,1;0;0;0;0;0,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s01,0.43883,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s03,0.49787,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s04,0.68847,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s05,0.70493,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s06,0.74938,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s07,0.54419,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s08,0.72965,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s09,0.63429,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s10,0.49553,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s12,0.5024,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s13,0.74791,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s14,0.69935,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s15,0.54357,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
conds_hitVcr_trTe1_2_3_4_0_0_0_0_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.58312,0.024802,s16,0.2476,2,hit;cr,1;2;3;4;0;0;0;0,SEPT09_MVPA_MASK_resliced4mm,10,0,0;0;0;0;0;1,,
