name,mean_auc,sem_auc,subNo,auc,xvalIterReported,runsReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s16,0.51464,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s17,0.5221,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s18,0.46922,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s19,0.49492,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s20,0.49225,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s21,0.50487,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s22,0.48766,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s23,0.46141,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s24,0.47656,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s25,0.50912,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
